/net5 (tsetup=7e-10) X,/net5 (tsetup=7e-10) Y,/net5 (tsetup=6.921053e-10) X,/net5 (tsetup=6.921053e-10) Y,/net5 (tsetup=6.842105e-10) X,/net5 (tsetup=6.842105e-10) Y,/net5 (tsetup=6.763158e-10) X,/net5 (tsetup=6.763158e-10) Y,/net5 (tsetup=6.684211e-10) X,/net5 (tsetup=6.684211e-10) Y,/net5 (tsetup=6.605263e-10) X,/net5 (tsetup=6.605263e-10) Y,/net5 (tsetup=6.526316e-10) X,/net5 (tsetup=6.526316e-10) Y,/net5 (tsetup=6.447368e-10) X,/net5 (tsetup=6.447368e-10) Y,/net5 (tsetup=6.368421e-10) X,/net5 (tsetup=6.368421e-10) Y,/net5 (tsetup=6.289474e-10) X,/net5 (tsetup=6.289474e-10) Y,/net5 (tsetup=6.210526e-10) X,/net5 (tsetup=6.210526e-10) Y,/net5 (tsetup=6.131579e-10) X,/net5 (tsetup=6.131579e-10) Y,/net5 (tsetup=6.052632e-10) X,/net5 (tsetup=6.052632e-10) Y,/net5 (tsetup=5.973684e-10) X,/net5 (tsetup=5.973684e-10) Y,/net5 (tsetup=5.894737e-10) X,/net5 (tsetup=5.894737e-10) Y,/net5 (tsetup=5.815789e-10) X,/net5 (tsetup=5.815789e-10) Y,/net5 (tsetup=5.736842e-10) X,/net5 (tsetup=5.736842e-10) Y,/net5 (tsetup=5.657895e-10) X,/net5 (tsetup=5.657895e-10) Y,/net5 (tsetup=5.578947e-10) X,/net5 (tsetup=5.578947e-10) Y,/net5 (tsetup=5.5e-10) X,/net5 (tsetup=5.5e-10) Y
1.078176059354288e-09,0.006090090072484526,1.054606207949247e-09,0.006254572688911132,1.054538623061846e-09,0.006284589111810233,1.065519054460553e-09,0.00621126893337772,1.089860490666032e-09,0.00574929490813158,1.074452046964873e-09,0.00599635034532272,1.053889002929698e-09,0.006288478083562944,1.053734651898449e-09,0.006240435706037536,1.063149125630781e-09,0.005917465416232438,1.062214134534535e-09,0.005768001644243583,1.077448255950213e-09,0.004685025435429323,1.075041939656718e-09,0.004360555013985062,1.064829285334327e-09,0.004613415675235728,1.063274335304863e-09,0.004179030085385175,1.049154865901836e-09,0.004756125652976466,1.058722106747968e-09,0.003185279133942182,1.057070446647854e-09,0.002466975621517568,1.05466854333968e-09,0.001730191328044184,1.054949872567917e-09,0.00037857400549513,1.05e-09,-0.0001432821157787195
1.094806337299388e-09,0.005934084970937246,1.065916620738194e-09,0.00619133205418718,1.065737675136852e-09,0.006207219046425434,1.078495346756227e-09,0.006053140123036413,1.102260392497252e-09,0.005370687589760404,1.086908029576723e-09,0.005688330620625369,1.064288159364793e-09,0.006116198044315159,1.063827388445046e-09,0.006032201023338415,1.073235004969868e-09,0.005575247726691139,1.071614737004873e-09,0.005383816339941701,1.085011056810723e-09,0.004118177670243597,1.082012452543982e-09,0.003760702553268731,1.071874746410822e-09,0.004041619346117482,1.069726814891478e-09,0.003565036187560474,1.055771059171239e-09,0.004219918893209643,1.064248598567095e-09,0.002491450972836075,1.062173228477785e-09,0.001721754962616578,1.05948772875995e-09,0.0009268342960645304,1.0578947368e-09,-0.0002086689226622568,1.050071802303679e-09,-0.0001588235045077553
1.111709106475117e-09,0.005677060756622632,1.079619711538299e-09,0.006082874256780146,1.079102591094301e-09,0.006075984488964504,1.092790961352187e-09,0.005793747263533227,1.112996598061257e-09,0.004919816123073467,1.098472287316234e-09,0.005287105537760691,1.075677906683549e-09,0.005856821833210218,1.074586711088984e-09,0.005731861910435575,1.082989415543946e-09,0.005138118646336879,1.080587798450105e-09,0.00491072313913835,1.091814720862126e-09,0.00350262485060311,1.088331813636884e-09,0.003114819719724113,1.078365868733565e-09,0.003413018514479916,1.075696043743319e-09,0.002898779335301384,1.062080710923235e-09,0.003613955391021588,1.069424192501794e-09,0.001748821462244811,1.067034900625549e-09,0.0009190716250844587,1.062638601229975e-09,0.0003489409495900419,1.057967466044712e-09,-0.000224410645244938,1.050215406911038e-09,-0.0001900140835292417
1.126386406498723e-09,0.005329234692741078,1.095708775100925e-09,0.005886657771008808,1.094311400467656e-09,0.005849331312369477,1.106075781710121e-09,0.005437023628714289,1.122231708985906e-09,0.00441166909696433,1.108555815755531e-09,0.004816203005365682,1.087169089977219e-09,0.005493706470253429,1.085183806233509e-09,0.005331481082237468,1.091803256239087e-09,0.004629136735948204,1.088715640964367e-09,0.004370763427959543,1.097963136148905e-09,0.002845403863693516,1.094093294512585e-09,0.002427986199595007,1.084299665506201e-09,0.002739290969776961,1.081203875294526e-09,0.002188119721649894,1.067970040471343e-09,0.002952359123326602,1.074324533231526e-09,0.0009525945568941644,1.070359555562774e-09,0.0003134163053741315,1.0657894737e-09,-0.0002785694438439035,1.058112924534135e-09,-0.0002560022811312311,1.050502616125757e-09,-0.0002524176602964741
1.138639138802308e-09,0.004908432526802693,1.111226545071655e-09,0.0055888167617876,1.10868798641612e-09,0.005522327708787525,1.117501957082634e-09,0.005005309294668285,1.130235580449045e-09,0.003857370884676677,1.117297017526861e-09,0.004290162448262047,1.097579039951512e-09,0.005047596679422131,1.094756593551095e-09,0.00485384287733528,1.099612834697758e-09,0.004066057575776205,1.095970731759009e-09,0.003780058743514516,1.103573203706081e-09,0.002149119256695592,1.099400426879801e-09,0.001700748923277078,1.089753280343501e-09,0.002024439337382201,1.086328659087797e-09,0.001433090683767118,1.073446657319471e-09,0.002242181231346159,1.077951740315763e-09,0.0002993317590287007,1.0736842105e-09,-0.0003480232968641445,1.065862797217905e-09,-0.0002944396138520812,1.058403841512982e-09,-0.0003192083428051784,1.050751712148039e-09,-0.0003065464216134245
1.148891885495242e-09,0.004429974948352892,1.124543887332946e-09,0.005206644780238474,1.121027062971993e-09,0.005115589959781645,1.127252446564833e-09,0.0045141570756107,1.137270728263592e-09,0.003263335366899027,1.124931732162198e-09,0.003719157596473845,1.106678328602525e-09,0.004539366199908352,1.103179928053562e-09,0.004318239950090621,1.10656023249239e-09,0.003458183545700142,1.102477481458056e-09,0.003146588646991922,1.108760963044954e-09,0.001411643619296465,1.104357334515534e-09,0.0009290461611644711,1.094833708763153e-09,0.001264964603653042,1.091157045970651e-09,0.0006290074081192411,1.078562881287578e-09,0.001485157892134943,1.0815789474e-09,-0.0004202298926840737,1.073757979096042e-09,-0.0003639892302876871,1.066009444253716e-09,-0.0003262884063974675,1.058655983282584e-09,-0.0003739966505695524,1.051249904192605e-09,-0.0004148244568379832
1.157592479917769e-09,0.003905529450518711,1.135729500854404e-09,0.004757603119615639,1.131470731162704e-09,0.004645831866006561,1.135636497838622e-09,0.003975605921091174,1.143550806206122e-09,0.002632412801921715,1.131687570144543e-09,0.003109023492484863,1.114639335969329e-09,0.003981085709825269,1.110611029435747e-09,0.003735437064141044,1.112797499233797e-09,0.00281106561327349,1.108369297008818e-09,0.002474253345766335,1.113638521254478e-09,0.0006259902885431894,1.109140117213728e-09,8.96965021891187e-05,1.099632166998339e-09,0.0004549012733377475,1.094262733535326e-09,5.993314954725161e-05,1.08339191669354e-09,0.0006776938734359236,1.081653316588731e-09,-0.0004363251727578869,1.073905516288125e-09,-0.0003960297746027414,1.066302738325339e-09,-0.0003900091536920259,1.059160266821789e-09,-0.0004835951003991626,1.052246288281736e-09,-0.0006314686756323872
1.165114570273552e-09,0.003342163091417103,1.145177518116884e-09,0.004256023545773111,1.140370586873584e-09,0.004126274336494654,1.142955074066128e-09,0.00339671650554202,1.149227422597532e-09,0.001966805951914622,1.137754525784085e-09,0.002461941642953022,1.121666587493018e-09,0.003380996454165527,1.117226648249166e-09,0.003112343721678504,1.1184670124042e-09,0.00212620096012827,1.113769387331713e-09,0.001763237925479645,1.117345576427239e-09,-3.772303790253133e-05,1.1131578947e-09,-0.000706591917006349,1.102447662449169e-09,-6.704427410201866e-05,1.0973684211e-09,-0.0005625708537370037,1.08643280044677e-09,0.0001188079092648354,1.081802054966193e-09,-0.0004686248872401281,1.074200590672292e-09,-0.0004601344172225443,1.066556832419813e-09,-0.00044522053465584,1.060168833900198e-09,-0.0007028855921812702,1.054239056459999e-09,-0.001065150181643239
1.171728100590914e-09,0.002744596218163549,1.153282885006261e-09,0.00371147224994091,1.148072816717704e-09,0.003565178508124445,1.149448400394074e-09,0.00278100372721136,1.154469376256169e-09,0.001259974174311544,1.143268135525156e-09,0.001779597550685147,1.127952317523202e-09,0.002742968939414686,1.123192956404536e-09,0.002451549976736063,1.123687659369562e-09,0.001402508938681289,1.118790766695092e-09,0.001009937037664898,1.1210526316e-09,-0.0007759949894769667,1.113233803724463e-09,-0.0007230143677671405,1.1052631579e-09,-0.0006340270639343241,1.097440742033343e-09,-0.0005782190707990529,1.0894736842e-09,-0.000490406048685429,1.082099531721117e-09,-0.0005332483334572036,1.074456146595417e-09,-0.0005156613261352002,1.067065020608762e-09,-0.0005556663346863597,1.062185968057016e-09,-0.001141882645963964,1.058224592816524e-09,-0.001934338849994671
1.177629991312736e-09,0.002115895536494386,1.160361835299823e-09,0.003129519587697087,1.154853573215272e-09,0.002967052191521232,1.155288045461038e-09,0.002130925208253067,1.15942912567138e-09,0.0004987097517996255,1.148400596153724e-09,0.001052341891869576,1.133651194405772e-09,0.00206816070804763,1.128643160616216e-09,0.001753320198671665,1.128619005900064e-09,0.000626384542761569,1.123624045162072e-09,0.0001905958997092968,1.121128599962868e-09,-0.0007924282163878666,1.113385621773391e-09,-0.0007559694957065977,1.10533402335751e-09,-0.0006493576947112809,1.097585383900028e-09,-0.0006096230236923296,1.089547700925298e-09,-0.0005064238814209001,1.082357059347355e-09,-0.0005892014254727445,1.074967258441667e-09,-0.0006267393948190916,1.06808139698666e-09,-0.0007766564561790048,1.066220236370652e-09,-0.002021797645801244,1.065828157576978e-09,-0.003600045649217487
1.183033759447073e-09,0.001448727894436065,1.166645852605091e-09,0.002513395829952881,1.160914222027065e-09,0.002334517368614419,1.160642791530168e-09,0.001442358560914705,1.16420846540135e-09,-0.000335840364731551,1.153289805302999e-09,0.000266224598342245,1.138887735432555e-09,0.001355624713566848,1.133706787340362e-09,0.00101267427618306,1.133404556857284e-09,-0.0002267335680045906,1.126285706781036e-09,-0.0003083828550772934,1.121280536688605e-09,-0.0008254042530666995,1.113689257871245e-09,-0.0008219059600441384,1.10547575427253e-09,-0.0006801257966268059,1.097874667633398e-09,-0.0006724555124939504,1.089695734375896e-09,-0.0005385676082119079,1.082872114599829e-09,-0.0007011333076263378,1.075989482134168e-09,-0.0008489989956300716,1.070114149742455e-09,-0.001219073225993945,1.074088628394452e-09,-0.003746037757422194,1.075290837434946e-09,-0.005684362415985897
1.1880727214486e-09,0.0007364908578634372,1.172311955822928e-09,0.001864026589288781,1.166421701164884e-09,0.001666650698987283,1.16567736325325e-09,0.0007030356788744237,1.1684210526e-09,-0.001168255584699619,1.156908060551499e-09,-0.0003864754502788316,1.143853226601656e-09,0.0005872747796127199,1.138572042913336e-09,0.0002070025012867687,1.1368421053e-09,-0.0009133035916736289,1.1289473684e-09,-0.0008449242137996777,1.121584410140079e-09,-0.000891383093354293,1.113951842325811e-09,-0.0008789383351231783,1.105759216102571e-09,-0.0007416868337707084,1.098125465726697e-09,-0.0007269373439819361,1.08999180127709e-09,-0.0006028794111272402,1.083902225104779e-09,-0.000925106435298358,1.07803392951917e-09,-0.001293974985547012,1.074179655254046e-09,-0.002105909562143148,1.083550822965478e-09,-0.005830836332500248,1.082675159157071e-09,-0.007314044266460352
1.192883988394976e-09,-3.58527790412183e-05,1.177560606345661e-09,0.001171106090694237,1.171562666685834e-09,0.0009516505517065414,1.170491762557443e-09,-9.944437370026422e-05,1.168498851312252e-09,-0.00118507056390207,1.1605263158e-09,-0.001106641026508895,1.148639849113438e-09,-0.0002533084292417894,1.141654442506668e-09,-0.0003613880109941388,1.1369188547542e-09,-0.0009299010440522378,1.129022510179381e-09,-0.0008611756967489172,1.121847196517834e-09,-0.0009484520259347332,1.114477011234943e-09,-0.0009930354004370741,1.106005231004483e-09,-0.0007951237875115185,1.098627061913295e-09,-0.0008359276116607446,1.09024817650938e-09,-0.0006585778355331681,1.085962446114679e-09,-0.001373533728148933,1.082122824289173e-09,-0.002186009288274692,1.082299187409459e-09,-0.003885718477925859,1.09090992744215e-09,-0.007454899697908328,1.090578073318743e-09,-0.009051165193701112
1.196441994197488e-09,-0.0006810459187803557,1.182500561347936e-09,0.000427669965117158,1.17643652447933e-09,0.0001813621752450107,1.173403776028721e-09,-0.000641698299834673,1.168654448736757e-09,-0.001218813350447398,1.160603614794304e-09,-0.001123350043597929,1.1526315789e-09,-0.001044729432930252,1.1447368421e-09,-0.0009792413052041099,1.137072353662601e-09,-0.0009632066243426976,1.129172793738145e-09,-0.0008937878398754112,1.122372769273343e-09,-0.001062623958534617,1.115527349053207e-09,-0.001221365532736233,1.106497260808307e-09,-0.0009020245065492895,1.099630254286491e-09,-0.00105402080849147,1.09076092697396e-09,-0.0007700012956840481,1.090082888134478e-09,-0.002272566231057855,1.090300613829179e-09,-0.003978976713032878,1.091770564013939e-09,-0.005973109854708471,1.098973958826201e-09,-0.009226215108767352,1.101539592958825e-09,-0.01142759766673881
1.2e-09,-0.001388576935134604,1.187269555884647e-09,-0.0003908151749936994,1.180323525389665e-09,-0.0005128721245548821,1.1763157895e-09,-0.001225903000550435,1.168965643585765e-09,-0.001286330364280946,1.160758212782911e-09,-0.001156879820491658,1.152708881539842e-09,-0.001061441609623113,1.144813168491617e-09,-0.000995744532704236,1.137379351479402e-09,-0.00102984596741397,1.129473360855671e-09,-0.0009590392366670635,1.123423914784361e-09,-0.00129111077040076,1.117628024689735e-09,-0.001678613449992,1.107481320415955e-09,-0.001115939198971077,1.101636639032883e-09,-0.001490697662865167,1.091786427903121e-09,-0.0009929611749970174,1.098323772174076e-09,-0.00407981786772235,1.099777885328958e-09,-0.006068056544996181,1.099122244713178e-09,-0.007595441942097573,1.110311015860653e-09,-0.01167929021148287,1.113552478250174e-09,-0.01395693516834885
1.200078689103187e-09,-0.001405575247940995,1.189687409542323e-09,-0.00084919256496686,1.1842105263e-09,-0.00128332536678982,1.176393120592794e-09,-0.001242614751556112,1.169234441240591e-09,-0.00134466509318214,1.161067408760125e-09,-0.001223969827948502,1.152863486819526e-09,-0.001094977797283111,1.144965821274851e-09,-0.001028861413744102,1.137644706348713e-09,-0.001087458722963472,1.129733440629044e-09,-0.001015512592432268,1.125526205806398e-09,-0.001748698958789471,1.121829375962791e-09,-0.002595690306730738,1.109449439631252e-09,-0.001544258905193472,1.105649408525666e-09,-0.00236624010082995,1.093837429761442e-09,-0.001439375465295011,1.107816162717651e-09,-0.006172687215258712,1.107146631328989e-09,-0.007694104249385762,1.107363174994395e-09,-0.009404263624324305,1.121844715079033e-09,-0.01410062971363638,1.125265988790443e-09,-0.01629648381689004
1.20023606730956e-09,-0.001439685944444227,1.1921052632e-09,-0.001336944863325509,1.184288721676206e-09,-0.001300222500969277,1.176547782778381e-09,-0.001276150398775268,1.169772036550243e-09,-0.001461382625091197,1.161334573126164e-09,-0.00128195495259655,1.153172697378893e-09,-0.001162079936929834,1.145271126841319e-09,-0.001095123880641286,1.138175416087335e-09,-0.001202722690234779,1.130253600175788e-09,-0.00112849440040177,1.129730787850471e-09,-0.002666552876609773,1.130232078508902e-09,-0.004440165126189759,1.113385678061846e-09,-0.002403070298039564,1.113674947511234e-09,-0.004126419939420485,1.097939433478084e-09,-0.002334427057558994,1.115208545443267e-09,-0.007803841332556703,1.115519825024859e-09,-0.009530958903302111,1.119134994544792e-09,-0.01194592110772682,1.133565337443143e-09,-0.01643158558809057,1.137146316346644e-09,-0.01840907441092765
1.200550823722307e-09,-0.001507942366246963,1.192180821126802e-09,-0.001353268639288752,1.184445112428617e-09,-0.001334130106669281,1.176857107149555e-09,-0.001343253637711282,1.170847227169547e-09,-0.001695016167162227,1.161868901858243e-09,-0.001397970485917582,1.153439865855318e-09,-0.001220072907874237,1.145535098592253e-09,-0.001152428720280961,1.139236835564578e-09,-0.001433411067746918,1.131293919269277e-09,-0.001354604845704927,1.138139951938617e-09,-0.004512831183839064,1.139252099029325e-09,-0.006430686487669972,1.121258154923033e-09,-0.004129662786662202,1.116053538526922e-09,-0.004650105218371871,1.106143440911369e-09,-0.004133815317556318,1.123725405309645e-09,-0.009671043200337523,1.127634383530842e-09,-0.01214232161715968,1.130322253148866e-09,-0.01428607790004968,1.145333176638879e-09,-0.01850417699936851,1.146189449873398e-09,-0.01967663025977569
1.200822561450324e-09,-0.001566890211314884,1.192331936980407e-09,-0.001386028008490654,1.184757893933441e-09,-0.001401978447067986,1.177124385719803e-09,-0.001401252553904166,1.172997608408155e-09,-0.002163113624276469,1.1629375593224e-09,-0.001630188963014761,1.153974202808167e-09,-0.001336101946481462,1.146063042094121e-09,-0.00126707843131961,1.141359674519066e-09,-0.001895471222439144,1.133374557456255e-09,-0.001807453659025315,1.147088566654343e-09,-0.006488041306241362,1.146720263055544e-09,-0.008078320199268591,1.130790219628686e-09,-0.006231954036094398,1.120810720558299e-09,-0.005699408824577297,1.108518389206967e-09,-0.004656702845061306,1.135991010464728e-09,-0.01231074484574285,1.138612242686223e-09,-0.01443205495456235,1.141923141963568e-09,-0.01658085541557656,1.154194341340573e-09,-0.01972498012163882,1.153097458722006e-09,-0.0203096237563441
1.201366036906358e-09,-0.001684844961095589,1.192634168687617e-09,-0.001451579629435593,1.18502800313511e-09,-0.001460588464181469,1.177658942860299e-09,-0.001517300226068743,1.177298370885371e-09,-0.003102760577080364,1.165074874250715e-09,-0.002095413278962169,1.155042876713865e-09,-0.001568338858421831,1.147118929097857e-09,-0.001496544394918422,1.145605352428042e-09,-0.00282252190671606,1.137535833830211e-09,-0.002715866169312862,1.154582510675347e-09,-0.008141340503663564,1.155591490842456e-09,-0.0100203596670165,1.138287868559453e-09,-0.00788655682289578,1.128739718922355e-09,-0.007450191988816613,1.113268285798165e-09,-0.005704347628239879,1.146848519616728e-09,-0.01456926417200568,1.150151323799489e-09,-0.01670402243554045,1.153517537906364e-09,-0.01860127397832982,1.161021294683937e-09,-0.02033148885022649,1.158960962228007e-09,-0.0205101360456297
1.202452987818427e-09,-0.001920996099260331,1.192895620723446e-09,-0.001508304134594735,1.185568221538447e-09,-0.001577861761443948,1.17872805714129e-09,-0.001749600823586731,1.179448752123979e-09,-0.003574245808888561,1.169349504107346e-09,-0.003029160318447335,1.157180224525262e-09,-0.00203356746005748,1.149230703105329e-09,-0.001956182167165917,1.154096708245993e-09,-0.004687861381623357,1.145858386578124e-09,-0.004543313481987776,1.16352767207995e-09,-0.01009891733182931,1.167917305938681e-09,-0.01266334564546655,1.146850375068511e-09,-0.00976335795183737,1.137114373303228e-09,-0.009290161740448716,1.121177428254082e-09,-0.007450533440405857,1.158416966186059e-09,-0.0168355192642345,1.161598930013064e-09,-0.01868027813873464,1.162192878850541e-09,-0.01977442149452903,1.166843356445998e-09,-0.02051169325076293,1.164204038799142e-09,-0.02034188862853077
1.204626889642563e-09,-0.002394293309686074,1.193418524795106e-09,-0.001621805251788334,1.186648658345122e-09,-0.001812627209480085,1.180866285703272e-09,-0.00221505697061548,1.183749514601195e-09,-0.004520225976668529,1.177898763820607e-09,-0.004908786698659482,1.161454920148055e-09,-0.002967210674691825,1.153454251120273e-09,-0.002878461197931493,1.162843756276123e-09,-0.006619580296430489,1.154791505801456e-09,-0.006515451794356601,1.175868300829017e-09,-0.01274285007871033,1.179174227432425e-09,-0.01498721913631861,1.159089469841538e-09,-0.01239530038071812,1.148963848844631e-09,-0.01185169877849993,1.12954466799136e-09,-0.009288706010330706,1.16970641020267e-09,-0.01876367581586206,1.170127663653126e-09,-0.01981484328360496,1.168932299340756e-09,-0.02035336478896509,1.172062545379519e-09,-0.02032493634617553,1.169150057811298e-09,-0.01981184737737443
1.208974693290836e-09,-0.003344906342167962,1.194464332938424e-09,-0.00184902118683127,1.188809531958471e-09,-0.002283066121376538,1.185142742827237e-09,-0.003149498796330219,1.192124003530527e-09,-0.006370471761054947,1.186431386431089e-09,-0.006794651270751992,1.17000431139364e-09,-0.004846369937444565,1.161901347150161e-09,-0.004734412723696287,1.170378108956753e-09,-0.008281692648155628,1.162311321541933e-09,-0.00817456388070757,1.187249645125055e-09,-0.01508791603782785,1.191125642568272e-09,-0.01728352545166878,1.170121766867015e-09,-0.01468577489420054,1.160209270357839e-09,-0.01420750564595294,1.141461650266361e-09,-0.01186450966620351,1.178087181817661e-09,-0.01985774381581927,1.176797778229851e-09,-0.02037073448237038,1.174710913708657e-09,-0.02051272206380967,1.177001253471039e-09,-0.01977507841688133,1.174033902008001e-09,-0.01887426538860217
1.217670300587382e-09,-0.005260326556755286,1.196555949225061e-09,-0.002304336098264798,1.19313127918517e-09,-0.003227663489550831,1.193695657075167e-09,-0.005031178176945899,1.199919196234503e-09,-0.008092253189851496,1.194026281839498e-09,-0.00847005127695514,1.178590887143313e-09,-0.006743662837982596,1.17061452015813e-09,-0.006659078540272811,1.179492916748526e-09,-0.01027480807017137,1.171275764467907e-09,-0.01013616761083587,1.199300447428602e-09,-0.01739101159677594,1.201851088029219e-09,-0.01903895324894091,1.18183825855822e-09,-0.01696875656485686,1.171699927457734e-09,-0.01648729229608278,1.152836266569601e-09,-0.01424621077576894,1.184688263012832e-09,-0.02038848201989666,1.182540314128638e-09,-0.02051212709374002,1.179907031954495e-09,-0.02030686448327501,1.18188768830296e-09,-0.01881395122115492,1.179026292648692e-09,-0.01743866134786191
1.225939431546956e-09,-0.007089819175582224,1.200739181798335e-09,-0.003218567276536471,1.201774773638567e-09,-0.00513021077914301,1.202142981148142e-09,-0.006899004566454234,1.208502494558138e-09,-0.009973453228790214,1.203354892268763e-09,-0.01050768107054314,1.186166181195163e-09,-0.008414728016351769,1.178172104836822e-09,-0.008326380800817913,1.191104453874434e-09,-0.01276047606632556,1.183462396366753e-09,-0.01274677823359941,1.209886505975563e-09,-0.0191033534048374,1.209789550057095e-09,-0.01999964176164774,1.192967479011043e-09,-0.0188467529381135,1.183400474215304e-09,-0.01854019828367408,1.164338484566487e-09,-0.01652529902962869,1.190391408019603e-09,-0.02050946527208434,1.187717500736101e-09,-0.02028964959165978,1.184839125736793e-09,-0.01973635313435494,1.186891966009962e-09,-0.01734835294328376,1.184331674727433e-09,-0.01534250678740963
1.233454104169677e-09,-0.008747398812812023,1.209105646944884e-09,-0.005060048605304242,1.210149917264149e-09,-0.006982484377366892,1.20971859881155e-09,-0.008570221168320307,1.219517205623116e-09,-0.01234242538916131,1.213983864012429e-09,-0.01278054610591119,1.195436045105316e-09,-0.01044016198237355,1.187326039042948e-09,-0.01032764768559921,1.202662710098887e-09,-0.01514035383242041,1.194924246757607e-09,-0.01510784183688086,1.217723148600893e-09,-0.02003194689105607,1.216173588961301e-09,-0.02043958515800204,1.201216966340423e-09,-0.01990065648817511,1.192184017113178e-09,-0.01974226906878659,1.175988031296466e-09,-0.01856391261174792,1.195547993134322e-09,-0.02026793994765503,1.192644338785775e-09,-0.01970106986330807,1.189729130430072e-09,-0.01875053322579941,1.192223337833859e-09,-0.01521000250646377,1.190312495804297e-09,-0.01224881668016693
1.243535920515667e-09,-0.01094465525402724,1.217534828593722e-09,-0.006924522545265607,1.217707762154015e-09,-0.008649629413778755,1.219263526390483e-09,-0.01065371127011852,1.231190580790871e-09,-0.01476576504482489,1.225894958701236e-09,-0.01523021917341711,1.206337520089016e-09,-0.01277206509974402,1.198612834809671e-09,-0.01274364271004078,1.215075143798007e-09,-0.01750061007775912,1.207064210282257e-09,-0.01742426516968664,1.224056593762638e-09,-0.02044917099887236,1.221738734623698e-09,-0.02048333157644902,1.207752817150647e-09,-0.02040397732281233,1.198971063056062e-09,-0.02033855415473106,1.184736833422803e-09,-0.01975564005998595,1.200469131542195e-09,-0.01965857257988576,1.197537805624579e-09,-0.01869360672550282,1.194746699394243e-09,-0.017253316707103,1.198261225873595e-09,-0.01204508523081737,1.198105257521312e-09,-0.007075960840076194
1.254590081886436e-09,-0.01329439034832606,1.225058492575251e-09,-0.008584794247011094,1.227470563973316e-09,-0.01077920764573214,1.229880888952793e-09,-0.0129203962235731,1.243517763298967e-09,-0.01715075871981105,1.238854412351144e-09,-0.01767300803990749,1.218117725643664e-09,-0.01519596947672896,1.210258961998163e-09,-0.01514205463435905,1.225524783374237e-09,-0.0191682436844566,1.217607623865372e-09,-0.01912282342402462,1.229588790920061e-09,-0.020473184969236,1.226825669957172e-09,-0.02016825792516089,1.213414029192383e-09,-0.02050172300275072,1.204779368070523e-09,-0.02051208138102808,1.191503861461091e-09,-0.02034481953182258,1.205366587532148e-09,-0.01862620944653865,1.202567608175597e-09,-0.01716853132560054,1.200106408742451e-09,-0.01507018493385491,1.206257514468731e-09,-0.006664574109853509,1.203770247516174e-09,-0.002556128552776205
1.266627847624885e-09,-0.01574007139416005,1.234680411777304e-09,-0.01068526091658356,1.23823160804006e-09,-0.01307252570561467,1.242170917959331e-09,-0.01543769402199289,1.254416193752761e-09,-0.01895462434978013,1.249087658217839e-09,-0.01926879106677645,1.23091065624827e-09,-0.01761490612988402,1.222819885470308e-09,-0.01752771797455032,1.233261092111522e-09,-0.02006305481543665,1.225414471138045e-09,-0.02004115460101559,1.234659597108404e-09,-0.02013897263025098,1.231728851105014e-09,-0.01947778133298399,1.218549566581407e-09,-0.02023830363829834,1.209992566143793e-09,-0.0203192648349161,1.197299864860066e-09,-0.02051263204673328,1.21041064132197e-09,-0.01706896521113499,1.207953375596712e-09,-0.0149455484593326,1.206207024035232e-09,-0.01182840308064747,1.211870400252107e-09,-0.002132975399361962,1.21009180155583e-09,0.003114427867002236
1.279229195760967e-09,-0.01805105150966627,1.245471578505838e-09,-0.01298782467456394,1.250402582868646e-09,-0.01555763805872773,1.255103742722023e-09,-0.01784733057340608,1.262501441367639e-09,-0.01995196535554619,1.256670263365717e-09,-0.02010982693894629,1.241217726235886e-09,-0.01923517318810224,1.233236697046136e-09,-0.01918389803548024,1.239551749971282e-09,-0.02045565483580039,1.231733963280546e-09,-0.02045078462357965,1.239559329349248e-09,-0.01942712278795587,1.236645013912003e-09,-0.01834767600984561,1.223465776139709e-09,-0.01960497088269256,1.214931853331654e-09,-0.01976275305375536,1.202506601711691e-09,-0.02031455974157357,1.215826843069585e-09,-0.01479970375938157,1.214112344595138e-09,-0.0116339760891761,1.214442262334299e-09,-0.006207406596964448,1.218063653495264e-09,0.00346161495723862,1.215148876764923e-09,0.008117915114057683
1.288840570588794e-09,-0.01947263590757838,1.257733969536655e-09,-0.01549580543051544,1.263209069694564e-09,-0.01792933949896642,1.265062431902495e-09,-0.0193642952854617,1.268959580711404e-09,-0.02041379464997042,1.262891468070771e-09,-0.02046198637720634,1.248851547431778e-09,-0.02009438515237413,1.240949674101686e-09,-0.02006996580374044,1.245047958738366e-09,-0.02045722612329909,1.23725530999491e-09,-0.02046796328668773,1.244481555838665e-09,-0.01827102294658495,1.241750128532158e-09,-0.01666249839788786,1.228369977792466e-09,-0.01854375836087348,1.219823906543975e-09,-0.01879328086937824,1.207443063471418e-09,-0.01975242330808292,1.222055217452869e-09,-0.01140573897337551,1.222531221559307e-09,-0.005818998212440221,1.220043475114444e-09,-0.001625703746119168,1.223051351647765e-09,0.008421132893725395,1.221351864320126e-09,0.01477329634225474
